,Bus,Module,Date,Change
11,76,Module 2,10/09/2017 13:48:02,1
12,76,Module 3,10/12/2016 07:52:03,0
13,76,Module 3,12/29/2016 08:29:22,0
14,76,Module 3,02/21/2017 12:05:32,0
15,76,Module 3,06/02/2017 09:25:15,1
16,76,Module 3,06/02/2017 10:46:32,1
17,76,Module 3,10/09/2017 13:48:02,1
18,76,Module 4,10/12/2016 07:52:03,0
19,76,Module 4,12/29/2016 08:29:22,0
20,76,Module 4,02/21/2017 12:05:32,1
21,76,Module 4,06/02/2017 09:25:15,1
22,76,Module 4,06/02/2017 10:46:32,1
23,76,Module 4,10/09/2017 13:48:02,1
24,76,Module 5,10/12/2016 07:52:03,0
25,76,Module 5,12/29/2016 08:29:22,0
26,76,Module 5,02/21/2017 12:05:32,1
27,76,Module 5,06/02/2017 09:25:15,1
28,76,Module 5,06/02/2017 10:46:32,1
29,76,Module 5,10/09/2017 13:48:02,1
30,76,Module 6,10/12/2016 07:52:03,0
31,76,Module 6,12/29/2016 08:29:22,1
32,76,Module 6,02/21/2017 12:05:32,1
33,76,Module 6,06/02/2017 09:25:15,1
34,76,Module 6,06/02/2017 10:46:32,1
35,76,Module 6,10/09/2017 13:48:02,1
36,76,Module 7,10/12/2016 07:52:03,0
37,76,Module 7,12/29/2016 08:29:22,0
38,76,Module 7,02/21/2017 12:05:32,1
39,76,Module 7,06/02/2017 09:25:15,1
40,76,Module 7,06/02/2017 10:46:32,1
41,76,Module 7,10/09/2017 13:48:02,1
42,76,Module 8,10/12/2016 07:52:03,0
43,76,Module 8,12/29/2016 08:29:22,0
44,76,Module 8,02/21/2017 12:05:32,0
45,76,Module 8,06/02/2017 09:25:15,0
46,76,Module 8,06/02/2017 10:46:32,1
47,76,Module 8,10/09/2017 13:48:02,1
48,76,Module 9,10/12/2016 07:52:03,0
49,76,Module 9,12/29/2016 08:29:22,0
50,76,Module 9,02/21/2017 12:05:32,0
51,76,Module 9,06/02/2017 09:25:15,0
52,76,Module 9,06/02/2017 10:46:32,0
53,76,Module 9,10/09/2017 13:48:02,0
54,76,Module 10,10/12/2016 07:52:03,0
55,76,Module 10,12/29/2016 08:29:22,0
56,76,Module 10,02/21/2017 12:05:32,1
57,76,Module 10,06/02/2017 09:25:15,1
58,76,Module 10,06/02/2017 10:46:32,1
59,76,Module 10,10/09/2017 13:48:02,1
60,76,Module 11,10/12/2016 07:52:03,0
61,76,Module 11,12/29/2016 08:29:22,0
62,76,Module 11,02/21/2017 12:05:32,0
63,76,Module 11,06/02/2017 09:25:15,0
64,76,Module 11,06/02/2017 10:46:32,1
65,76,Module 11,10/09/2017 13:48:02,1
66,76,Module 12,10/12/2016 07:52:03,0
67,76,Module 12,12/29/2016 08:29:22,0
68,76,Module 12,02/21/2017 12:05:32,1
69,76,Module 12,06/02/2017 09:25:15,1
70,76,Module 12,06/02/2017 10:46:32,1
71,76,Module 12,10/09/2017 13:48:02,1
72,76,Module 13,10/12/2016 07:52:03,0
73,76,Module 13,12/29/2016 08:29:22,1
74,76,Module 13,02/21/2017 12:05:32,1
75,76,Module 13,06/02/2017 09:25:15,1
76,76,Module 13,06/02/2017 10:46:32,1
77,76,Module 13,10/09/2017 13:48:02,1
78,76,Module 14,10/12/2016 07:52:03,0
79,76,Module 14,12/29/2016 08:29:22,1
80,76,Module 14,02/21/2017 12:05:32,1
81,76,Module 14,06/02/2017 09:25:15,1
82,76,Module 14,06/02/2017 10:46:32,1
83,76,Module 14,10/09/2017 13:48:02,1
84,76,Module 15,10/12/2016 07:52:03,0
85,76,Module 15,12/29/2016 08:29:22,0
86,76,Module 15,02/21/2017 12:05:32,0
87,76,Module 15,06/02/2017 09:25:15,0
88,76,Module 15,06/02/2017 10:46:32,0
89,76,Module 15,10/09/2017 13:48:02,0
90,76,Module 16,10/12/2016 07:52:03,0
91,76,Module 16,12/29/2016 08:29:22,0
92,76,Module 16,02/21/2017 12:05:32,1
93,76,Module 16,06/02/2017 09:25:15,1
94,76,Module 16,06/02/2017 10:46:32,1
95,76,Module 16,10/09/2017 13:48:02,1
0,77,Module 1,07/13/2016 07:40:13,0
1,77,Module 1,11/21/2016 08:03:50,0
2,77,Module 1,12/08/2016 10:32:46,0
3,77,Module 1,12/19/2016 07:25:38,0
4,77,Module 1,02/10/2017 09:54:44,0
5,77,Module 1,11/06/2017 06:15:10,0
6,77,Module 1,01/26/2018 06:35:04,0
7,77,Module 1,12/17/2018 07:18:04,0
8,77,Module 1,12/17/2018 07:30:27,1
9,77,Module 1,12/17/2018 07:40:40,1
10,77,Module 2,07/13/2016 07:40:13,0
11,77,Module 2,11/21/2016 08:03:50,0
12,77,Module 2,12/08/2016 10:32:46,0
13,77,Module 2,12/19/2016 07:25:38,0
14,77,Module 2,02/10/2017 09:54:44,0
15,77,Module 2,11/06/2017 06:15:10,0
16,77,Module 2,01/26/2018 06:35:04,0
17,77,Module 2,12/17/2018 07:18:04,0
18,77,Module 2,12/17/2018 07:30:27,1
19,77,Module 2,12/17/2018 07:40:40,1
20,77,Module 3,07/13/2016 07:40:13,0
21,77,Module 3,11/21/2016 08:03:50,0
22,77,Module 3,12/08/2016 10:32:46,0
23,77,Module 3,12/19/2016 07:25:38,0
24,77,Module 3,02/10/2017 09:54:44,0
25,77,Module 3,11/06/2017 06:15:10,0
26,77,Module 3,01/26/2018 06:35:04,0
27,77,Module 3,12/17/2018 07:18:04,0
28,77,Module 3,12/17/2018 07:30:27,0
29,77,Module 3,12/17/2018 07:40:40,0
30,77,Module 4,07/13/2016 07:40:13,0
31,77,Module 4,11/21/2016 08:03:50,0
32,77,Module 4,12/08/2016 10:32:46,0
33,77,Module 4,12/19/2016 07:25:38,0
34,77,Module 4,02/10/2017 09:54:44,1
35,77,Module 4,11/06/2017 06:15:10,1
36,77,Module 4,01/26/2018 06:35:04,1
37,77,Module 4,12/17/2018 07:18:04,1
38,77,Module 4,12/17/2018 07:30:27,1
39,77,Module 4,12/17/2018 07:40:40,1
40,77,Module 5,07/13/2016 07:40:13,0
41,77,Module 5,11/21/2016 08:03:50,0
42,77,Module 5,12/08/2016 10:32:46,1
43,77,Module 5,12/19/2016 07:25:38,1
44,77,Module 5,02/10/2017 09:54:44,1
45,77,Module 5,11/06/2017 06:15:10,1
46,77,Module 5,01/26/2018 06:35:04,1
47,77,Module 5,12/17/2018 07:18:04,1
48,77,Module 5,12/17/2018 07:30:27,1
49,77,Module 5,12/17/2018 07:40:40,1
50,77,Module 6,07/13/2016 07:40:13,0
51,77,Module 6,11/21/2016 08:03:50,0
52,77,Module 6,12/08/2016 10:32:46,0
53,77,Module 6,12/19/2016 07:25:38,0
54,77,Module 6,02/10/2017 09:54:44,0
55,77,Module 6,11/06/2017 06:15:10,0
56,77,Module 6,01/26/2018 06:35:04,0
57,77,Module 6,12/17/2018 07:18:04,0
58,77,Module 6,12/17/2018 07:30:27,0
59,77,Module 6,12/17/2018 07:40:40,0
60,77,Module 7,07/13/2016 07:40:13,0
61,77,Module 7,11/21/2016 08:03:50,0
62,77,Module 7,12/08/2016 10:32:46,0
63,77,Module 7,12/19/2016 07:25:38,0
64,77,Module 7,02/10/2017 09:54:44,0
65,77,Module 7,11/06/2017 06:15:10,0
66,77,Module 7,01/26/2018 06:35:04,0
67,77,Module 7,12/17/2018 07:18:04,0
68,77,Module 7,12/17/2018 07:30:27,0
69,77,Module 7,12/17/2018 07:40:40,0
70,77,Module 8,07/13/2016 07:40:13,0
71,77,Module 8,11/21/2016 08:03:50,1
72,77,Module 8,12/08/2016 10:32:46,1
73,77,Module 8,12/19/2016 07:25:38,1
74,77,Module 8,02/10/2017 09:54:44,1
75,77,Module 8,11/06/2017 06:15:10,1
76,77,Module 8,01/26/2018 06:35:04,1
77,77,Module 8,12/17/2018 07:18:04,1
78,77,Module 8,12/17/2018 07:30:27,1
79,77,Module 8,12/17/2018 07:40:40,1
80,77,Module 9,07/13/2016 07:40:13,0
81,77,Module 9,11/21/2016 08:03:50,0
82,77,Module 9,12/08/2016 10:32:46,0
83,77,Module 9,12/19/2016 07:25:38,0
84,77,Module 9,02/10/2017 09:54:44,0
85,77,Module 9,11/06/2017 06:15:10,0
86,77,Module 9,01/26/2018 06:35:04,1
87,77,Module 9,12/17/2018 07:18:04,2
88,77,Module 9,12/17/2018 07:30:27,2
89,77,Module 9,12/17/2018 07:40:40,2
90,77,Module 10,07/13/2016 07:40:13,0
91,77,Module 10,11/21/2016 08:03:50,0
92,77,Module 10,12/08/2016 10:32:46,0
93,77,Module 10,12/19/2016 07:25:38,0
94,77,Module 10,02/10/2017 09:54:44,0
95,77,Module 10,11/06/2017 06:15:10,0
96,77,Module 10,01/26/2018 06:35:04,0
97,77,Module 10,12/17/2018 07:18:04,1
98,77,Module 10,12/17/2018 07:30:27,1
99,77,Module 10,12/17/2018 07:40:40,1
100,77,Module 11,07/13/2016 07:40:13,0
101,77,Module 11,11/21/2016 08:03:50,0
102,77,Module 11,12/08/2016 10:32:46,0
103,77,Module 11,12/19/2016 07:25:38,0
104,77,Module 11,02/10/2017 09:54:44,0
105,77,Module 11,11/06/2017 06:15:10,0
106,77,Module 11,01/26/2018 06:35:04,1
107,77,Module 11,12/17/2018 07:18:04,1
108,77,Module 11,12/17/2018 07:30:27,1
109,77,Module 11,12/17/2018 07:40:40,1
110,77,Module 12,07/13/2016 07:40:13,0
111,77,Module 12,11/21/2016 08:03:50,0
112,77,Module 12,12/08/2016 10:32:46,0
113,77,Module 12,12/19/2016 07:25:38,0
114,77,Module 12,02/10/2017 09:54:44,0
115,77,Module 12,11/06/2017 06:15:10,0
116,77,Module 12,01/26/2018 06:35:04,0
117,77,Module 12,12/17/2018 07:18:04,0
118,77,Module 12,12/17/2018 07:30:27,1
119,77,Module 12,12/17/2018 07:40:40,1
120,77,Module 13,07/13/2016 07:40:13,0
121,77,Module 13,11/21/2016 08:03:50,0
122,77,Module 13,12/08/2016 10:32:46,1
123,77,Module 13,12/19/2016 07:25:38,1
124,77,Module 13,02/10/2017 09:54:44,1
125,77,Module 13,11/06/2017 06:15:10,1
126,77,Module 13,01/26/2018 06:35:04,1
127,77,Module 13,12/17/2018 07:18:04,1
128,77,Module 13,12/17/2018 07:30:27,1
129,77,Module 13,12/17/2018 07:40:40,1
130,77,Module 14,07/13/2016 07:40:13,0
131,77,Module 14,11/21/2016 08:03:50,1
132,77,Module 14,12/08/2016 10:32:46,1
133,77,Module 14,12/19/2016 07:25:38,1
134,77,Module 14,02/10/2017 09:54:44,1
135,77,Module 14,11/06/2017 06:15:10,2
136,77,Module 14,01/26/2018 06:35:04,2
137,77,Module 14,12/17/2018 07:18:04,2
138,77,Module 14,12/17/2018 07:30:27,2
139,77,Module 14,12/17/2018 07:40:40,2
140,77,Module 15,07/13/2016 07:40:13,0
141,77,Module 15,11/21/2016 08:03:50,0
142,77,Module 15,12/08/2016 10:32:46,0
143,77,Module 15,12/19/2016 07:25:38,0
144,77,Module 15,02/10/2017 09:54:44,0
145,77,Module 15,11/06/2017 06:15:10,0
146,77,Module 15,01/26/2018 06:35:04,1
147,77,Module 15,12/17/2018 07:18:04,1
148,77,Module 15,12/17/2018 07:30:27,1
149,77,Module 15,12/17/2018 07:40:40,1
150,77,Module 16,07/13/2016 07:40:13,0
151,77,Module 16,11/21/2016 08:03:50,0
152,77,Module 16,12/08/2016 10:32:46,0
153,77,Module 16,12/19/2016 07:25:38,0
154,77,Module 16,02/10/2017 09:54:44,0
155,77,Module 16,11/06/2017 06:15:10,1
156,77,Module 16,01/26/2018 06:35:04,1
157,77,Module 16,12/17/2018 07:18:04,1
158,77,Module 16,12/17/2018 07:30:27,1
159,77,Module 16,12/17/2018 07:40:40,1
0,78,Module 1,06/01/2016 09:53:07,0
1,78,Module 1,10/20/2016 10:38:05,0
2,78,Module 1,03/23/2017 10:38:22,1
3,78,Module 1,04/17/2017 09:46:26,1
4,78,Module 1,06/12/2017 07:29:09,1
5,78,Module 1,12/11/2017 12:18:31,1
6,78,Module 1,03/14/2018 09:34:29,1
7,78,Module 2,06/01/2016 09:53:07,0
8,78,Module 2,10/20/2016 10:38:05,1
9,78,Module 2,03/23/2017 10:38:22,1
10,78,Module 2,04/17/2017 09:46:26,1
11,78,Module 2,06/12/2017 07:29:09,1
12,78,Module 2,12/11/2017 12:18:31,1
13,78,Module 2,03/14/2018 09:34:29,1
14,78,Module 3,06/01/2016 09:53:07,0
15,78,Module 3,10/20/2016 10:38:05,0
16,78,Module 3,03/23/2017 10:38:22,0
17,78,Module 3,04/17/2017 09:46:26,0
18,78,Module 3,06/12/2017 07:29:09,0
19,78,Module 3,12/11/2017 12:18:31,1
20,78,Module 3,03/14/2018 09:34:29,1
21,78,Module 4,06/01/2016 09:53:07,0
22,78,Module 4,10/20/2016 10:38:05,0
23,78,Module 4,03/23/2017 10:38:22,0
24,78,Module 4,04/17/2017 09:46:26,1
25,78,Module 4,06/12/2017 07:29:09,2
26,78,Module 4,12/11/2017 12:18:31,2
27,78,Module 4,03/14/2018 09:34:29,2
28,78,Module 5,06/01/2016 09:53:07,0
29,78,Module 5,10/20/2016 10:38:05,0
30,78,Module 5,03/23/2017 10:38:22,0
31,78,Module 5,04/17/2017 09:46:26,0
32,78,Module 5,06/12/2017 07:29:09,0
33,78,Module 5,12/11/2017 12:18:31,0
34,78,Module 5,03/14/2018 09:34:29,1
35,78,Module 6,06/01/2016 09:53:07,0
36,78,Module 6,10/20/2016 10:38:05,0
37,78,Module 6,03/23/2017 10:38:22,0
38,78,Module 6,04/17/2017 09:46:26,0
39,78,Module 6,06/12/2017 07:29:09,0
40,78,Module 6,12/11/2017 12:18:31,0
41,78,Module 6,03/14/2018 09:34:29,1
42,78,Module 7,06/01/2016 09:53:07,0
43,78,Module 7,10/20/2016 10:38:05,0
44,78,Module 7,03/23/2017 10:38:22,0
45,78,Module 7,04/17/2017 09:46:26,0
46,78,Module 7,06/12/2017 07:29:09,1
47,78,Module 7,12/11/2017 12:18:31,1
48,78,Module 7,03/14/2018 09:34:29,1
49,78,Module 8,06/01/2016 09:53:07,0
50,78,Module 8,10/20/2016 10:38:05,0
51,78,Module 8,03/23/2017 10:38:22,0
52,78,Module 8,04/17/2017 09:46:26,0
53,78,Module 8,06/12/2017 07:29:09,1
54,78,Module 8,12/11/2017 12:18:31,1
55,78,Module 8,03/14/2018 09:34:29,1
56,78,Module 9,06/01/2016 09:53:07,0
57,78,Module 9,10/20/2016 10:38:05,0
58,78,Module 9,03/23/2017 10:38:22,0
59,78,Module 9,04/17/2017 09:46:26,0
60,78,Module 9,06/12/2017 07:29:09,0
61,78,Module 9,12/11/2017 12:18:31,0
62,78,Module 9,03/14/2018 09:34:29,1
63,78,Module 10,06/01/2016 09:53:07,0
64,78,Module 10,10/20/2016 10:38:05,0
65,78,Module 10,03/23/2017 10:38:22,0
66,78,Module 10,04/17/2017 09:46:26,0
67,78,Module 10,06/12/2017 07:29:09,1
68,78,Module 10,12/11/2017 12:18:31,1
69,78,Module 10,03/14/2018 09:34:29,1
70,78,Module 11,06/01/2016 09:53:07,0
71,78,Module 11,10/20/2016 10:38:05,0
72,78,Module 11,03/23/2017 10:38:22,0
73,78,Module 11,04/17/2017 09:46:26,0
74,78,Module 11,06/12/2017 07:29:09,0
75,78,Module 11,12/11/2017 12:18:31,0
76,78,Module 11,03/14/2018 09:34:29,1
77,78,Module 12,06/01/2016 09:53:07,0
78,78,Module 12,10/20/2016 10:38:05,0
79,78,Module 12,03/23/2017 10:38:22,0
80,78,Module 12,04/17/2017 09:46:26,0
81,78,Module 12,06/12/2017 07:29:09,0
82,78,Module 12,12/11/2017 12:18:31,1
83,78,Module 12,03/14/2018 09:34:29,1
84,78,Module 13,06/01/2016 09:53:07,0
85,78,Module 13,10/20/2016 10:38:05,0
86,78,Module 13,03/23/2017 10:38:22,0
87,78,Module 13,04/17/2017 09:46:26,0
88,78,Module 13,06/12/2017 07:29:09,0
89,78,Module 13,12/11/2017 12:18:31,1
90,78,Module 13,03/14/2018 09:34:29,1
91,78,Module 14,06/01/2016 09:53:07,0
92,78,Module 14,10/20/2016 10:38:05,1
93,78,Module 14,03/23/2017 10:38:22,1
94,78,Module 14,04/17/2017 09:46:26,1
95,78,Module 14,06/12/2017 07:29:09,1
96,78,Module 14,12/11/2017 12:18:31,1
97,78,Module 14,03/14/2018 09:34:29,1
98,78,Module 15,06/01/2016 09:53:07,0
99,78,Module 15,10/20/2016 10:38:05,0
100,78,Module 15,03/23/2017 10:38:22,0
101,78,Module 15,04/17/2017 09:46:26,0
102,78,Module 15,06/12/2017 07:29:09,0
103,78,Module 15,12/11/2017 12:18:31,0
104,78,Module 15,03/14/2018 09:34:29,0
105,78,Module 16,06/01/2016 09:53:07,0
106,78,Module 16,10/20/2016 10:38:05,0
107,78,Module 16,03/23/2017 10:38:22,0
108,78,Module 16,04/17/2017 09:46:26,0
109,78,Module 16,06/12/2017 07:29:09,0
110,78,Module 16,12/11/2017 12:18:31,0
111,78,Module 16,03/14/2018 09:34:29,0
0,79,Module 1,02/09/2017 10:08:20,0
1,79,Module 1,10/31/2017 08:52:02,0
2,79,Module 1,01/31/2018 08:12:59,0
3,79,Module 2,02/09/2017 10:08:20,0
4,79,Module 2,10/31/2017 08:52:02,0
5,79,Module 2,01/31/2018 08:12:59,1
6,79,Module 3,02/09/2017 10:08:20,0
7,79,Module 3,10/31/2017 08:52:02,0
8,79,Module 3,01/31/2018 08:12:59,0
9,79,Module 4,02/09/2017 10:08:20,0
10,79,Module 4,10/31/2017 08:52:02,0
11,79,Module 4,01/31/2018 08:12:59,0
12,79,Module 5,02/09/2017 10:08:20,0
13,79,Module 5,10/31/2017 08:52:02,0
14,79,Module 5,01/31/2018 08:12:59,1
15,79,Module 6,02/09/2017 10:08:20,0
16,79,Module 6,10/31/2017 08:52:02,0
17,79,Module 6,01/31/2018 08:12:59,0
18,79,Module 7,02/09/2017 10:08:20,0
19,79,Module 7,10/31/2017 08:52:02,0
20,79,Module 7,01/31/2018 08:12:59,0
21,79,Module 8,02/09/2017 10:08:20,0
22,79,Module 8,10/31/2017 08:52:02,1
23,79,Module 8,01/31/2018 08:12:59,1
24,79,Module 9,02/09/2017 10:08:20,0
25,79,Module 9,10/31/2017 08:52:02,0
26,79,Module 9,01/31/2018 08:12:59,0
27,79,Module 10,02/09/2017 10:08:20,0
28,79,Module 10,10/31/2017 08:52:02,1
29,79,Module 10,01/31/2018 08:12:59,1
30,79,Module 11,02/09/2017 10:08:20,0
31,79,Module 11,10/31/2017 08:52:02,1
32,79,Module 11,01/31/2018 08:12:59,1
33,79,Module 12,02/09/2017 10:08:20,0
34,79,Module 12,10/31/2017 08:52:02,1
35,79,Module 12,01/31/2018 08:12:59,1
36,79,Module 13,02/09/2017 10:08:20,0
37,79,Module 13,10/31/2017 08:52:02,1
38,79,Module 13,01/31/2018 08:12:59,1
39,79,Module 14,02/09/2017 10:08:20,0
40,79,Module 14,10/31/2017 08:52:02,0
41,79,Module 14,01/31/2018 08:12:59,0
42,79,Module 15,02/09/2017 10:08:20,0
43,79,Module 15,10/31/2017 08:52:02,1
44,79,Module 15,01/31/2018 08:12:59,1
45,79,Module 16,02/09/2017 10:08:20,0
46,79,Module 16,10/31/2017 08:52:02,1
47,79,Module 16,01/31/2018 08:12:59,1
0,8,Module 1,12/05/2016 09:30:22,0
1,8,Module 1,03/25/2017 06:40:51,0
2,8,Module 1,09/27/2017 10:33:44,0
3,8,Module 1,09/27/2017 12:04:55,0
4,8,Module 1,02/13/2018 07:31:26,0
5,8,Module 1,09/08/2018 11:36:24,0
6,8,Module 2,12/05/2016 09:30:22,0
7,8,Module 2,03/25/2017 06:40:51,0
8,8,Module 2,09/27/2017 10:33:44,1
9,8,Module 2,09/27/2017 12:04:55,1
10,8,Module 2,02/13/2018 07:31:26,1
11,8,Module 2,09/08/2018 11:36:24,1
12,8,Module 3,12/05/2016 09:30:22,0
13,8,Module 3,03/25/2017 06:40:51,0
14,8,Module 3,09/27/2017 10:33:44,1
15,8,Module 3,09/27/2017 12:04:55,1
16,8,Module 3,02/13/2018 07:31:26,1
17,8,Module 3,09/08/2018 11:36:24,1
18,8,Module 4,12/05/2016 09:30:22,0
19,8,Module 4,03/25/2017 06:40:51,0
20,8,Module 4,09/27/2017 10:33:44,0
21,8,Module 4,09/27/2017 12:04:55,1
22,8,Module 4,02/13/2018 07:31:26,1
23,8,Module 4,09/08/2018 11:36:24,1
24,8,Module 5,12/05/2016 09:30:22,0
25,8,Module 5,03/25/2017 06:40:51,0
26,8,Module 5,09/27/2017 10:33:44,1
27,8,Module 5,09/27/2017 12:04:55,1
28,8,Module 5,02/13/2018 07:31:26,1
29,8,Module 5,09/08/2018 11:36:24,1
30,8,Module 6,12/05/2016 09:30:22,0
31,8,Module 6,03/25/2017 06:40:51,0
32,8,Module 6,09/27/2017 10:33:44,0
33,8,Module 6,09/27/2017 12:04:55,0
34,8,Module 6,02/13/2018 07:31:26,0
35,8,Module 6,09/08/2018 11:36:24,0
36,8,Module 7,12/05/2016 09:30:22,0
37,8,Module 7,03/25/2017 06:40:51,0
38,8,Module 7,09/27/2017 10:33:44,0
39,8,Module 7,09/27/2017 12:04:55,0
40,8,Module 7,02/13/2018 07:31:26,0
41,8,Module 7,09/08/2018 11:36:24,1
42,8,Module 8,12/05/2016 09:30:22,0
43,8,Module 8,03/25/2017 06:40:51,0
44,8,Module 8,09/27/2017 10:33:44,0
45,8,Module 8,09/27/2017 12:04:55,0
46,8,Module 8,02/13/2018 07:31:26,0
47,8,Module 8,09/08/2018 11:36:24,0
48,8,Module 9,12/05/2016 09:30:22,0
49,8,Module 9,03/25/2017 06:40:51,1
50,8,Module 9,09/27/2017 10:33:44,1
51,8,Module 9,09/27/2017 12:04:55,1
52,8,Module 9,02/13/2018 07:31:26,1
53,8,Module 9,09/08/2018 11:36:24,1
54,8,Module 10,12/05/2016 09:30:22,0
55,8,Module 10,03/25/2017 06:40:51,0
56,8,Module 10,09/27/2017 10:33:44,0
57,8,Module 10,09/27/2017 12:04:55,0
58,8,Module 10,02/13/2018 07:31:26,0
59,8,Module 10,09/08/2018 11:36:24,0
60,8,Module 11,12/05/2016 09:30:22,0
61,8,Module 11,03/25/2017 06:40:51,1
62,8,Module 11,09/27/2017 10:33:44,1
63,8,Module 11,09/27/2017 12:04:55,1
64,8,Module 11,02/13/2018 07:31:26,1
65,8,Module 11,09/08/2018 11:36:24,1
66,8,Module 12,12/05/2016 09:30:22,0
67,8,Module 12,03/25/2017 06:40:51,0
68,8,Module 12,09/27/2017 10:33:44,0
69,8,Module 12,09/27/2017 12:04:55,1
70,8,Module 12,02/13/2018 07:31:26,1
71,8,Module 12,09/08/2018 11:36:24,1
72,8,Module 13,12/05/2016 09:30:22,0
73,8,Module 13,03/25/2017 06:40:51,0
74,8,Module 13,09/27/2017 10:33:44,0
75,8,Module 13,09/27/2017 12:04:55,0
76,8,Module 13,02/13/2018 07:31:26,0
77,8,Module 13,09/08/2018 11:36:24,1
78,8,Module 14,12/05/2016 09:30:22,0
79,8,Module 14,03/25/2017 06:40:51,0
80,8,Module 14,09/27/2017 10:33:44,0
81,8,Module 14,09/27/2017 12:04:55,0
82,8,Module 14,02/13/2018 07:31:26,0
83,8,Module 14,09/08/2018 11:36:24,0
84,8,Module 15,12/05/2016 09:30:22,0
85,8,Module 15,03/25/2017 06:40:51,1
86,8,Module 15,09/27/2017 10:33:44,1
87,8,Module 15,09/27/2017 12:04:55,1
88,8,Module 15,02/13/2018 07:31:26,1
89,8,Module 15,09/08/2018 11:36:24,1
90,8,Module 16,12/05/2016 09:30:22,0
91,8,Module 16,03/25/2017 06:40:51,0
92,8,Module 16,09/27/2017 10:33:44,1
93,8,Module 16,09/27/2017 12:04:55,1
94,8,Module 16,02/13/2018 07:31:26,1
95,8,Module 16,09/08/2018 11:36:24,1
0,80,Module 1,03/26/2017 11:44:24,0
1,80,Module 1,08/04/2017 09:44:53,0
2,80,Module 1,02/20/2018 06:40:03,0
3,80,Module 1,11/16/2018 10:37:27,0
4,80,Module 2,03/26/2017 11:44:24,0
5,80,Module 2,08/04/2017 09:44:53,0
6,80,Module 2,02/20/2018 06:40:03,0
7,80,Module 2,11/16/2018 10:37:27,1
8,80,Module 3,03/26/2017 11:44:24,0
9,80,Module 3,08/04/2017 09:44:53,0
10,80,Module 3,02/20/2018 06:40:03,0
11,80,Module 3,11/16/2018 10:37:27,1
12,80,Module 4,03/26/2017 11:44:24,0
13,80,Module 4,08/04/2017 09:44:53,0
14,80,Module 4,02/20/2018 06:40:03,0
15,80,Module 4,11/16/2018 10:37:27,1
16,80,Module 5,03/26/2017 11:44:24,0
17,80,Module 5,08/04/2017 09:44:53,0
18,80,Module 5,02/20/2018 06:40:03,0
19,80,Module 5,11/16/2018 10:37:27,1
20,80,Module 6,03/26/2017 11:44:24,0
21,80,Module 6,08/04/2017 09:44:53,0
22,80,Module 6,02/20/2018 06:40:03,0
23,80,Module 6,11/16/2018 10:37:27,1
24,80,Module 7,03/26/2017 11:44:24,0
25,80,Module 7,08/04/2017 09:44:53,1
26,80,Module 7,02/20/2018 06:40:03,1
27,80,Module 7,11/16/2018 10:37:27,1
28,80,Module 8,03/26/2017 11:44:24,0
29,80,Module 8,08/04/2017 09:44:53,1
30,80,Module 8,02/20/2018 06:40:03,1
31,80,Module 8,11/16/2018 10:37:27,1
32,80,Module 9,03/26/2017 11:44:24,0
33,80,Module 9,08/04/2017 09:44:53,0
34,80,Module 9,02/20/2018 06:40:03,0
35,80,Module 9,11/16/2018 10:37:27,0
36,80,Module 10,03/26/2017 11:44:24,0
37,80,Module 10,08/04/2017 09:44:53,0
38,80,Module 10,02/20/2018 06:40:03,0
39,80,Module 10,11/16/2018 10:37:27,1
40,80,Module 11,03/26/2017 11:44:24,0
41,80,Module 11,08/04/2017 09:44:53,0
42,80,Module 11,02/20/2018 06:40:03,0
43,80,Module 11,11/16/2018 10:37:27,1
44,80,Module 12,03/26/2017 11:44:24,0
45,80,Module 12,08/04/2017 09:44:53,0
46,80,Module 12,02/20/2018 06:40:03,0
47,80,Module 12,11/16/2018 10:37:27,1
48,80,Module 13,03/26/2017 11:44:24,0
49,80,Module 13,08/04/2017 09:44:53,0
50,80,Module 13,02/20/2018 06:40:03,1
51,80,Module 13,11/16/2018 10:37:27,1
52,80,Module 14,03/26/2017 11:44:24,0
53,80,Module 14,08/04/2017 09:44:53,0
54,80,Module 14,02/20/2018 06:40:03,1
55,80,Module 14,11/16/2018 10:37:27,1
56,80,Module 15,03/26/2017 11:44:24,0
57,80,Module 15,08/04/2017 09:44:53,0
58,80,Module 15,02/20/2018 06:40:03,0
59,80,Module 15,11/16/2018 10:37:27,1
60,80,Module 16,03/26/2017 11:44:24,0
61,80,Module 16,08/04/2017 09:44:53,0
62,80,Module 16,02/20/2018 06:40:03,0
63,80,Module 16,11/16/2018 10:37:27,1
0,81,Module 1,03/31/2016 09:44:42,0
1,81,Module 1,09/22/2016 07:53:08,1
2,81,Module 1,03/31/2017 13:46:05,1
3,81,Module 1,05/10/2017 09:34:55,1
4,81,Module 2,03/31/2016 09:44:42,0
5,81,Module 2,09/22/2016 07:53:08,0
6,81,Module 2,03/31/2017 13:46:05,0
7,81,Module 2,05/10/2017 09:34:55,0
8,81,Module 3,03/31/2016 09:44:42,0
9,81,Module 3,09/22/2016 07:53:08,0
10,81,Module 3,03/31/2017 13:46:05,0
11,81,Module 3,05/10/2017 09:34:55,1
12,81,Module 4,03/31/2016 09:44:42,0
13,81,Module 4,09/22/2016 07:53:08,0
14,81,Module 4,03/31/2017 13:46:05,1
15,81,Module 4,05/10/2017 09:34:55,1
16,81,Module 5,03/31/2016 09:44:42,0
